0.01625,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01575,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01525,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01475,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01425,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01375,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01325,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01275,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01225,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01175,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01125,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01075,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
